trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,licencia_actual_id,vuelo_id,rol
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,76,Copiloto
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,,49,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,,87,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,140,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,,66,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,47,141,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,0,Piloto
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,,18,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,36,119,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,19,Piloto
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,107,Piloto
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,,148,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,LATAM CARGO,UCA,37,116,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,101,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,60,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,147,Copiloto
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,,72,Paramedico
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,80,Copiloto
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,16,Copiloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,45,110,Piloto
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,,93,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,41,109,Copiloto
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,34,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,52,Copiloto
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,,103,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,142,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM DOMESTICO,LUD,41,106,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,2,30,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,53,Piloto
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,,40,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,101,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,105,Copiloto
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,,111,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,17,73,Copiloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,119,Piloto
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,,89,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,126,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,AEROVIAS DAP (centro/norte),ADC,7,28,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,45,Piloto
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,31,99,Piloto
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,30,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,,48,Paramedico
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,128,Copiloto
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,,136,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,39,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,94,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,QANTAS,QAF,2,34,Piloto
39,Patricia Norris,08-12-1974,Y69764268,LAW,LAW,,106,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,45,41,Copiloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,9,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,17,126,Copiloto
15,Matthew Walsh,20-09-1993,S26547035,EASTERN AIRLINES,EAL,12,70,Piloto
39,Patricia Norris,08-12-1974,Y69764268,QANTAS,QAF,,16,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,LATAM INTER,LAT,28,47,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,40,90,Piloto
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,43,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,136,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,LAW,LAW,25,4,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,101,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,MARTINAIR HOLLAND,MPH,49,26,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,9,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,23,Copiloto
41,Jeffrey Roberts,02-12-1971,G16561693,IBERIA,IBE,19,50,Piloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,139,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,LACSA,LRC,49,82,Copiloto
17,Laura Ward,23-01-1981,I74549867,ETHOPIAN AIRLINES,ETA,28,79,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,57,Copiloto
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,,30,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,LATAM CARGO,UCA,37,75,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,38,Piloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,120,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,15,56,Piloto
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,,44,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,,45,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,,141,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,100,Copiloto
31,Linda Warren,13-03-1975,L01109034,NO_COMPANY,NCY,50,135,Copiloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,59,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,58,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,15,0,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,59,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,51,36,Copiloto
24,Eric Phelps,01-10-1994,B96464671,LATAM CARGO,UCA,35,85,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,ALITALIA,AZI,7,61,Copiloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,9,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,24,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,,48,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,15,76,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,LACSA,LRC,49,96,Copiloto
24,Eric Phelps,01-10-1994,B96464671,KOREAN AIR,KEA,35,93,Copiloto
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,,39,Paramedico
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,144,Copiloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,45,41,Copiloto
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,,114,Paramedico
54,Gene Obrien,02-07-1999,Q49180524,LATAM INTER,LAT,0,138,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,101,Copiloto
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,,64,Paramedico
0,Jessica Harvey,08-04-1996,L89163667,NO_COMPANY,NCY,37,40,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,58,Copiloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,140,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,QANTAS,QAF,41,106,Copiloto
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,12,70,Piloto
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,,48,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,41,73,Piloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,57,Copiloto
17,Laura Ward,23-01-1981,I74549867,ETHOPIAN AIRLINES,ETA,28,118,Piloto
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,40,99,Piloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,12,Piloto
48,Alex Walsh,12-12-1985,W59287703,ALITALIA,AZI,,40,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,,95,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,,96,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,LATAM ECUADOR,XLE,35,147,Piloto
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,,0,Paramedico
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,74,Piloto
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,,98,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,110,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,56,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,3,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,131,Piloto
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,22,115,Piloto
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,,143,Paramedico
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,31,5,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,137,Piloto
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,,138,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,108,Piloto
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,,69,Paramedico
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,43,Paramedico
42,Deborah Martinez,03-02-1987,G18065401,LACSA,LRC,,115,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,35,Copiloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,48,Piloto
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,,114,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,15,131,Piloto
41,Jeffrey Roberts,02-12-1971,G16561693,KOREAN AIR,KEA,19,25,Piloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,111,Piloto
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,,6,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,51,38,Piloto
10,Alex Deleon,03-10-1979,A35692355,ETHOPIAN AIRLINES,ETA,11,69,Piloto
10,Alex Deleon,03-10-1979,A35692355,MARTINAIR HOLLAND,MPH,11,78,Piloto
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,,125,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,73,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,36,145,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,45,119,Piloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,101,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,,19,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,64,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,41,106,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,94,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,,131,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,,45,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,8,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,KOREAN AIR,KEA,35,112,Piloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,66,Piloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,17,117,Copiloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,15,80,Copiloto
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,,23,Paramedico
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,144,Piloto
26,Elizabeth Jordan,16-09-1974,S70038299,LAW,LAW,,48,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,36,37,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,,68,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,90,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,,131,Paramedico
9,John Ross,16-03-1979,F40422038,BRITISH,BTA,29,5,Piloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,72,Piloto
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,,60,Paramedico
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,,83,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,120,Piloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,67,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,,80,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,140,Copiloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,144,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,45,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,KALITTA AIR,KAI,,38,Paramedico
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,2,Piloto
23,Latasha Nelson,09-05-1986,V51246373,LAW,LAW,49,44,Copiloto
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,,45,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,98,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,3,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,126,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,NO_COMPANY,NCY,49,118,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,56,Piloto
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,4,Piloto
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,63,Piloto
0,Jessica Harvey,08-04-1996,L89163667,IBERIA,IBE,37,22,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,,13,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,73,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,140,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,51,111,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,103,Copiloto
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,,121,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,51,98,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,,86,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,,96,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,91,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,8,Copiloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,48,129,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,73,Copiloto
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,,69,Paramedico
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,15,Copiloto
41,Jeffrey Roberts,02-12-1971,G16561693,IBERIA,IBE,19,10,Copiloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,113,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,131,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,81,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,39,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,,99,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,15,Copiloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,4,Copiloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,4,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,,59,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,,65,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,2,Piloto
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,104,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,45,Piloto
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,,35,Paramedico
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,71,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,,65,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,87,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,,69,Tripulante de Cabina
54,Gene Obrien,02-07-1999,Q49180524,KOREAN AIR,KEA,0,137,Copiloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,129,Copiloto
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,,47,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,109,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,,16,Paramedico
0,Jessica Harvey,08-04-1996,L89163667,ALITALIA,AZI,37,148,Piloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,48,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,87,Copiloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,48,126,Copiloto
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,,6,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,,104,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,79,Piloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,142,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,17,13,Piloto
28,Nicholas Simmons,03-08-1994,W03439988,LATAM DOMESTICO,LUD,,26,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,51,61,Piloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,17,108,Piloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,20,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,67,Piloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,4,Copiloto
10,Alex Deleon,03-10-1979,A35692355,IBERIA,IBE,11,0,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,OCEANAIR,COG,25,7,Piloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,13,Piloto
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,36,148,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,NO_COMPANY,NCY,7,28,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,MARTINAIR HOLLAND,MPH,49,97,Piloto
1,Melanie Cummings,01-09-1980,J00360904,LATAM DOMESTICO,LUD,,37,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,39,Piloto
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,,34,Paramedico
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,86,Copiloto
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,,22,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,99,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,,110,Paramedico
39,Patricia Norris,08-12-1974,Y69764268,LAW,LAW,,9,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,51,124,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,138,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,51,54,Piloto
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,22,84,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,UNITED,UAN,2,89,Piloto
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,22,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,135,Piloto
10,Alex Deleon,03-10-1979,A35692355,IBERIA,IBE,11,78,Piloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,47,119,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,,47,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,135,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,60,Copiloto
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,,140,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,,86,Paramedico
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,61,Piloto
23,Latasha Nelson,09-05-1986,V51246373,NO_COMPANY,NCY,49,22,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,73,Copiloto
50,Adam Herrera,04-12-1976,Y37241205,BRITISH,BTA,,16,Paramedico
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,111,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,145,Piloto
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,91,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,115,Paramedico
54,Gene Obrien,02-07-1999,Q49180524,KALITTA AIR,KAI,0,11,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,,103,Tripulante de Cabina
23,Latasha Nelson,09-05-1986,V51246373,MARTINAIR HOLLAND,MPH,49,130,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,51,139,Copiloto
15,Matthew Walsh,20-09-1993,S26547035,LATAM ARGENTINA,LAM,12,88,Piloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,105,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,142,Piloto
24,Eric Phelps,01-10-1994,B96464671,KOREAN AIR,KEA,35,85,Copiloto
24,Eric Phelps,01-10-1994,B96464671,LATAM CARGO,UCA,35,146,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,LAW,LAW,49,96,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,78,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,31,121,Piloto
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,,25,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,,129,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,128,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,LATAM ARGENTINA,LAM,46,88,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,67,Piloto
17,Laura Ward,23-01-1981,I74549867,MARTINAIR HOLLAND,MPH,28,47,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,86,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,15,100,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,72,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,100,Copiloto
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,,92,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,123,Copiloto
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,46,24,Piloto
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,,129,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,,50,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,UNITED,UAN,41,106,Copiloto
